Wall time,Step,Value
1762447067.882571,869448,6321.0
1762447070.6795363,872784,6330.0
1762447073.5853167,876312,6340.0
1762447076.1206756,879384,6350.0
1762447079.0627418,882888,6360.0
1762447081.4403481,885672,6370.0
1762447084.2143228,888960,6380.0
1762447087.3411121,892656,6390.0
1762447089.3061864,894984,6400.0
1762447091.5928674,897696,6410.0
1762447093.950963,900504,6420.0
1762447097.0470014,904224,6430.0
1762447100.3944182,908232,6440.0
1762447103.1711848,911568,6450.0
1762447106.9208357,916128,6460.0
1762447112.0580199,922392,6470.0
1762447114.0375404,924912,6480.0
1762447116.1575527,927456,6490.0
1762447118.8936985,930744,6500.0
1762447122.7564445,935520,6510.0
1762447125.1801925,938448,6520.0
1762447130.6806307,945216,6530.0
1762447135.455103,951072,6540.0
1762447139.1253588,955536,6550.0
1762447143.2783985,960624,6560.0
1762447145.6466212,963528,6570.0
1762447149.3980918,968136,6580.0
1762447153.8263361,973440,6590.0
1762447155.8871427,975912,6600.0
1762447160.44533,981456,6610.0
1762447163.5170994,985152,6620.0
1762447168.5969017,991200,6630.0
1762447173.358521,996936,6640.0
